"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
25,10,"UP","1025ES032",NA,NA,"","",25,10,"UP","1025ES032",NA,"",25,10,7,5,15,"PM",9,0,0,0,0,NA,"HOPE","458.08",5,78,2,1,5,"E","",1,"0","A","Y","SOUTH HOPE SIDING","2","",3,"BK","001234",1,"N","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0","30,500","H995","",0,0,0,0,"H995",3,"2",5,"30,500",NA,"05C057",0,0,0,1,0,0,0,8,45,NA,NA,1,5,NA,"CL",NA,"",NA,"42",NA,2025,0,0,0,0,0,0,"HEMPSTEAD",57,NA,NA,NA,"N","36",1,"BACKHOE HIT SWITCH MACHINE. NO DERAILMENT.","","","","","","","","","","","","","","",0,33.667923,-93.59742,1,1,"","","","LITTLE ROCK SUB"
25,10,"CSX","000227680",25,10,"ATK","189365",25,10,"CSX","000227680",NA,"632423V",25,10,14,1,20,"PM",7,0,0,0,0,NA,"GREEN POND","0425.0",45,72,2,2,0,"","",1,"0","","","SINGLE MAIN TRACK","4","0032.5",1,"","",0,"N","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","2,900","M302","",0,0,0,0,"M302",1,"4",0,"2,900",NA,"45C029",0,0,0,0,0,0,0,NA,NA,NA,NA,1,3,NA,"1",NA,"",NA,"157",NA,2025,0,0,0,0,0,0,"COLLETON",29,NA,NA,NA,"N","",NA,"AMTRAK P09014 WAS TRAVELING NORTHBOUND AT THE A 425.0 WHEN A LOG TRUCK FAILED TO YIELD AND AMTRAK ST","RUCK THE TRAILER FULL OF LOGS. AMTRAK DAMAGES $37,206.24.","","","","","","","","","","","","","",NA,32.742172,-80.551061,1,1,"","","","CHARLESTON"
25,10,"MNA","MNA302425G",NA,NA,"","",25,10,"MNA","MNA302425G",NA,"437652E",25,10,4,8,40,"AM",7,0,0,0,0,NA,"MAGNESS","272.8",5,68,2,1,22,"R","CNWN",1,"2,954","1","Y","SINGLE MAIN TRACK","2","62.35",1,"UP","007101",1,"N","",NA,0,"",2,0,0,0,0,2,0,0,0,0,0,0,135,0,0,0,0,4,0,0,"277,000","60,422","M302","",0,1,0,1,"M302",1,"2",22,"337,422",NA,"05C063",0,0,0,1,0,1,0,1,40,1,40,1,5,NA,"Cl",NA,"",NA,"148",NA,2025,0,0,0,0,0,0,"INDEPENDENCE",63,NA,NA,NA,"N","7512",1,"CNWNA-05 STRUCK A SEMI-TRUCK AND TRAILER AT DOT CROSSING #437652E. TWO UP LOCOMOTIVES AND 4 EMPTY CO","AL HOPPERS WERE DERAILED WITH ALL BEING UPRIGHT.","","","","","","","","","","","","","",0,35.704164,-91.485476,2,2,"","","","COTTER"
25,10,"BNSF","KS1025112",NA,NA,"","",25,10,"BNSF","KS1025112",NA,"",25,10,24,11,55,"PM",1,0,0,0,0,NA,"KANSAS CITY","5.8",20,51,4,2,5,"E","YKCK",3,"10,269","7","Y","2032","1","0",2,"TTGX","995713",127,"Y","",NA,0,"",1,0,0,0,0,0,0,0,0,0,69,0,69,0,0,1,0,1,0,0,"2,365","46,710","H601","",0,0,0,0,"H601",2,"1",5,"49,075",NA,"20C209",0,0,0,0,0,1,1,NA,NA,8,55,1,6,NA,"1",NA,"",NA,"130",NA,2025,0,0,0,0,0,0,"WYANDOTTE",209,NA,NA,NA,"N","8712",NA,"Y KCK2042 24 WAS DOUBLING OUT OF BOWL TRACK 2032 WHEN THEY DERAILED 2 RAILCARS DUE TO EXCESSIVE COUP","LING SPEED. NO HAZMAT RELEASED","","","","","","","","","","","","","",3,39.082793,-94.680708,2,5,"K","","","EMPORIA"
25,10,"CIC","CIC0012F",NA,NA,"","",25,10,"CIC","CIC202502D",NA,"",25,10,13,9,30,"AM",1,0,0,0,0,NA,"","0.0",19,67,2,2,9.8,"R","CIC",2,"0","7","Y","301","1","150000",2,"ACFX","099115",4,"Y","",NA,0,"",2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,"40,000","0","H303","H305",0,0,0,0,"H303",2,"1",9.8,"40,000",NA,"19C113",0,0,0,1,0,1,0,2,30,2,30,1,6,NA,"3",NA,"",NA,"228",NA,2025,0,0,0,0,0,0,"LINN",113,NA,NA,NA,"N","380",1,"CREW SHOVING UP FROM CARGIL WITH 4 LOADS HEADED TO WILSONS. CONDUCTOR FLAGGED DRIVE WAY CROSSING AND","GAVE THE ALL CLEAR FOR 30. PROCEEDED AHEAD OF MOVEMENT IN TRUCK, NOT SEEING THE 301 DERAIL WAS LEFT","IN THE DERAILING POSISTION.","","","","","","","","","","","","",0,41.961564,-91.693783,2,5,"","","",""
25,10,"CNRW","1731288",NA,NA,"","",25,10,"CNRW","1731288",NA,"",25,10,13,5,31,"PM",12,49,1,0,0,NA,"GEISMAR","390",22,80,2,1,4,"","R979",2,"2,368","7","Y","GE02","1","",2,"PROX","071083",2,"Y","",NA,0,"",1,0,0,0,0,0,0,0,0,0,4,0,46,0,0,0,0,0,0,0,"48,000","0","H318","",0,0,0,0,"",2,"1",4,"54,000",NA,"22C005",0,0,0,1,0,1,0,4,31,4,31,3,5,NA,"1",NA,"",NA,"497",NA,2025,0,0,0,0,0,0,"ASCENSION",5,NA,NA,NA,"N","2368",1,"THE R97971-13 CONDUCTOR WAS SHOVING A CUT OF CARS ON THE SOUTH END OF TRACK GE02 WHEN THE STANDING C","UT OF CARS IN TRACK GE05 ON THE SOUTH END ROLLED OUT AND THE VERY SOUTH CAR IN TRACK GE05 (PROX 7108","3) SIDE SWIPED THE WFRX 883905 CAR IN THE CUT THAT WAS BEING SHOVED INTO TRACK GE02. AFTER INVESTIGA","TION, IT WAS DETERMINED THAT THE CONDUCTOR WORKING THE R98171-13 WAS SWITCHING ON THE NORTH END AND","KICKED A CUT OF 16 LOADS AT ONE TIME INTO TRACK GE05, CAUSING THE CARS TO ROLL OUT THE OTHER END.","","","","","","","","","","",0,30.176804,-90.975827,2,5,"","","","BATON ROUGE"
25,10,"UP","1025HO002",NA,NA,"","",25,10,"UP","1025HO002",NA,"",25,10,1,6,0,"PM",12,3,1,1,0,NA,"BAYTOWN","19.2",48,86,3,1,7,"E","",3,"130","6","Y","YARD 054","1","",2,"UTLX","631024",3,"Y","",NA,0,"",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"76,660","0","H318","",0,0,0,0,"H318",2,"1",7,"79,225",NA,"48C201",0,0,0,0,0,1,0,NA,NA,5,NA,1,5,NA,"CL",NA,"",NA,"189",NA,2025,0,0,0,0,0,0,"HARRIS",201,0,0,NA,"N","42",1,"WHILE SWITCHING AT COADY YARD, THE LHH30-01 FOUND THE UTLX631024 DAMAGED DUE TO BYPASSED COUPLERS AN","D LEAKING THE CONTENTS ON THE GROUND. CAR #: UTLX 631024 10,000 GALLONS SODIUM HYDROXIDE.","","","","","","","","","","","","","",0,29.79225,-95.017501,2,5,"L","","","BAYTOWN SUB"
25,10,"ATK","189190",NA,NA,"","",NA,NA,"BNSF","",NA,"",25,10,1,10,55,"AM",9,0,0,0,0,NA,"SAINT AUGUSTINE","0177.4",17,84,2,1,72,"E","381",2,"0","2","Y","MAIN TRACK","5","0",1,"AMT","000313",1,"N","",NA,0,"",1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"16,975","0","M403","",0,0,0,0,"M403",1,"5",72,"16,975",NA,"17C095",0,0,0,1,1,1,1,4,NA,4,NA,1,4,NA,"6",NA,"",NA,"156",NA,2025,0,0,0,0,0,0,"KNOX",95,NA,NA,NA,"Y","413",2,"Animal Strike: Train 381(01), E/313 & 4 cars, struck a large bird at MP177.4X, on the BNSF Brookfiel","d Subdivision. E/313 fireman's windshield was shattered.","","","","","","","","","","","","","",0,40.738152,-90.402847,1,1,"","","","BROOKFIELD"
25,10,"BNSF","RD1025128",NA,NA,"","",25,10,"BNSF","RD1025128",NA,"",25,10,29,10,50,"AM",1,0,0,0,0,NA,"SAGINAW","352.9",48,65,2,1,8,"E","VSNT",1,"4,536","7","Y","8204","1","0",2,"TTGX","705037",38,"Y","",NA,0,"",2,0,0,0,0,0,0,0,0,0,60,0,0,0,0,3,0,0,0,0,"30,499","32,523","T207","",0,0,0,0,"T207",2,"1",8,"63,022",NA,"48C439",0,0,0,1,0,1,0,3,47,3,47,1,5,NA,"1",NA,"",NA,"132",NA,2025,0,0,0,0,0,0,"TARRANT",439,NA,NA,NA,"N","5538",2,"YSAG104129 PULLING ON YARD  DERAILED 3 RAILCARS DUE TO BROKEN RAIL - DETAIL FRACTURE FROM SHELLING O","R HEAD CHECK. NO HAZMAT RELEASE.","","","","","","","","","","","","","",0,32.843564,-97.359468,2,5,"K","","","FT WORTH"
25,10,"UP","1025GP001",NA,NA,"","",25,10,"UP","1025GP001",NA,"",25,10,1,1,12,"AM",12,0,0,0,0,NA,"NORTH PLATTE","288.25",31,71,4,1,1,"E","YNP2",3,"133","7","Y","YARD 110","1","",2,"TBOX","631674",2,"Y","",NA,0,"",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"2,792","4,000","M411","",0,0,0,0,"M411",2,"1",1,"12,847",NA,"31C111",0,0,0,1,0,0,0,10,12,NA,NA,3,6,NA,"CL",NA,"",NA,"221",NA,2025,0,0,0,0,0,0,"LINCOLN",111,NA,NA,NA,"N","138",1,"THE YNP21R-30 HAD CROSSED DRAWBARS OF CARS TBOX670876 AND TBOX631674. THE TBOX631674 WAS HUMPED INTO","THE EAST BOWL TRACK 110 AND BYPASSED COUPLERS WITH TBOX670876 THAT WAS ALREADY IN THE BOWL, CAUSING","BOTH CARS TO DERAIL.","","","","","","","","","","","","",1,41.148276,-100.83848,2,5,"K","","","NORTH PLATTE TERMINA"
25,10,"UP","1025SX001",NA,NA,"","",25,10,"UP","1025SX001",NA,"446568V",25,10,3,10,40,"AM",7,0,0,0,0,NA,"TAYLOR","140.06",48,82,2,1,35,"E","MEGB",1,"6,952","1","Y","SINGLE MAIN TRACK","4","28.9",1,"UP","008913",1,"N","",NA,0,"",1,0,0,0,2,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,"6,012","50,000","M302","",0,0,0,0,"M302",1,"4",35,"56,012",NA,"48C491",0,0,0,1,0,1,0,7,10,7,10,1,5,NA,"CL",NA,"",NA,"349",NA,2025,0,0,0,0,0,0,"WILLIAMSON",491,NA,NA,NA,"N","3601",2,"THE MEGBZB-02 WAS TRAVELING NORTH ON THE AUSTIN SUB WHEN A SEMI WAS SEEN PULLING AWAY FROM A HI-CENT","ERED TRAILER THAT WAS BLOCKING THE TRACK. THE CREW PLACED THE TRAIN IN EMERGENCY BUT STILL MADE CONT","ACT AT 35 MPH, CAUSING THE TRAILER TO WEDGE BETWEEN THE RAIL AND THE SNOWPLOW OF THE LOCOMOTIVE. NO","INJURIES WERE REPORTED BY THE CREW OR THE DRIVER.","","","","","","","","","","","",0,30.583393,-97.335261,1,1,"Q","","","AUSTIN SUB"
25,10,"ALS","1025AS009",NA,NA,"","",25,10,"ALS","1025AS009",NA,"",25,10,21,3,7,"AM",1,5,0,0,0,NA,"EAST ST LOUIS","2.55",17,59,4,1,7,"R","YR32",3,"6,519","7","Y","YARD 171","1","",2,"WCRC","003227",58,"N","",NA,0,"",2,0,0,0,0,0,0,0,0,0,55,0,36,0,0,0,0,4,0,0,"32,602","0","T403","",0,0,0,0,"T403",2,"1",7,"32,602",NA,"17C163",0,0,0,2,0,0,0,4,7,NA,NA,1,4,NA,"Cl",NA,"",NA,"616",NA,2025,0,0,0,0,0,0,"ST CLAIR",163,0,0,NA,"N","6441",2,"YR321 IN THE PROCESS OF PULLING A CUT OF CARS FROM THE BOWL THROUGH ONE PERIMETER. THE OPERATOR ADJU","STED THE RCT FROM SWITCH POSITION 6 (7MPH) TO SWITCH POSITION 5 (4MPH). THE LOCOMOTIVE APPLIED THE I","NDEPENDENT BRAKE TO SLOW TO TARGET SPEED OF 4 MPHCREATING SLACK IN THE CUT. AFTER THE OPERATOR VERIF","IED HIS DISTANCE FROM END OF THE TRACK, HE ADVANCED THE RCT TO SWITCH POSITION 6 THE LOCOMOTIVE BEGA","N TO INCREASE SPEED CREATING A STRING LINE ON NON-TANGENT RAIL, RESULTING IN THE DERAILMENT OF 4 CAR","S. DERAILMENT OCCURRED IN A SECTION OF TRACK WITH HISTORY OF STRING LINE TYPE DERAILMENTS DUE TO DES","IGN OF THE YARD.","","","","","","","","",3,38.599062,-90.152938,2,5,"L","","","ALTON & SOUTHERN GAT"
25,10,"ALS","1025AS002",NA,NA,"","",25,10,"ALS","1025AS002",NA,"",25,10,5,1,59,"PM",12,1,1,0,0,NA,"EAST ST LOUIS","2.95",17,82,2,1,4,"E","YR11",3,"1,135","7","Y","YARD 065","1","",2,"SHPX","214683",15,"Y","",NA,0,"",2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,"14,213","0","M411","",0,0,0,0,"M411",2,"1",4,"14,346",NA,"17C163",0,0,0,1,0,0,0,7,29,NA,NA,3,4,NA,"Cl",NA,"",NA,"316",NA,2025,0,0,0,0,0,0,"ST CLAIR",163,0,0,NA,"N","1174",1,"YR121-05 WAS DOUBLED UP 71 BACK TO 62 TRACK ON THE WEST END OUT OF THE BOWL. YR121 HAD STARTED TO PU","LL OUT OF 62 TRACK WHEN AN UNCONTROLLED TANK CAR SHPX214683 ROLLED FREELY OUT OF 65 TRACK DUE TO BY-","PASS COUPLING SIDESWIPING TILX56169 DERAILING BOTHCARS. YR111-05 WAS TRIMMING DOWN CARS ON THE EAST","END OF 65 TRACK.","","","","","","","","","","","",1,38.594678,-90.147586,2,5,"L","","","ALTON & SOUTHERN GAT"
25,10,"UP","1025NC031",NA,NA,"","",25,10,"UP","1025NC031",NA,"",25,10,28,1,30,"AM",1,5,0,0,0,NA,"SPARKS","243.04",32,42,4,1,4,"R","YSP5",4,"560","7","Y","YARD 013","1","",2,"UPY","000651",1,"N","",NA,0,"",2,0,0,0,0,1,0,0,0,0,3,0,4,0,0,0,0,0,0,0,"9,223","6,070","H306","",0,0,0,0,"H306",2,"1",4,"15,293",NA,"32C031",0,0,0,2,0,0,0,10,NA,NA,NA,1,7,NA,"CL",NA,"",NA,"348",NA,2025,0,0,0,0,0,0,"WASHOE",31,NA,NA,NA,"N","540",2,"YSP54R-27 PULLED A TRAVERSED DRILL SWITCH WHILE THE POWER SWITCH WAS IN PROCESS OF BEING LINED FOR T","HE DRILL. WHEN THE LOCOMOTIVE ENTERED THE OS, THE SWITCH STOPPED AND BECAME GAPPED ON BOTH SIDES CAU","SING THE UPY651 TO DERAIL. THE DERAILMENT OCCURREDUNDENOUNCED TO THE CREW AND THEY THE PROCEEDED TO","DRAG THE LOCOMOTIVE APPROXIMATELY 1,000 FT EAST.","","","","","","","","","","","",1,39.533217,-119.76913,2,5,"K","","","ROSEVILLE SUB"
25,10,"UP","1025LA007",NA,NA,"","",25,10,"UP","1025LA007",NA,"",25,10,3,1,25,"PM",12,0,0,0,0,NA,"BLOOMINGTON","535.3",6,70,2,2,3,"E","YWC2",3,"141","7","Y","YARD 039","1","",2,"FXE","875086",2,"Y","",NA,0,"",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0","M411","",0,0,0,0,"M411",2,"1",3,"17,668",NA,"06C071",0,0,0,1,0,0,0,6,55,NA,NA,1,7,NA,"CL",NA,"",NA,"164",NA,2025,0,0,0,0,0,0,"SAN BERNARDINO",71,NA,NA,NA,"N","50",1,"ASHX1421 WAS HUMPED BY THE YWC21R-03 AT 1107. FXE875086 WAS HUMPED BY THE YWC21R-03 AT 1115. CARS BU","TTED KNUCKLES, PUSHING THE ASHX1421 DOWN THE LEAD, DERAILING IT.","","","","","","","","","","","","","",1,34.066109,-117.386517,2,5,"K","","","ALHAMBRA SUB"
25,10,"TPW","TPW304425D",NA,NA,"","",25,10,"TPW","TPW304425D",NA,"",25,10,10,2,0,"PM",1,2,2,0,0,NA,"LOGANSPORT","71.6",18,67,2,2,6,"R","KOLO",2,"2,422","1","Y","SINGLE MAIN TRACK","1","23.350",1,"SHQX","006283",28,"Y","",NA,0,"",2,0,0,0,0,0,0,0,0,0,9,0,28,0,0,3,0,7,0,0,"42,680","12,675","T110","",0,0,0,0,"T110",1,"1",6,"55,355",NA,"18C017",0,0,0,1,0,1,0,6,NA,6,NA,1,4,NA,"3",NA,"",NA,"336",NA,2025,0,0,0,0,0,0,"CASS",17,NA,NA,NA,"N","2295",2,"THE KOLO2 CREW STARTED PULLING SOUTH AFTER RESTORING THE EAST VAN JUNCTION SWITCH AND DERAIL. AFTER","TRAVELING APPROXIMATELY 10-12 CAR LENGTHS, THE TRAIN BECAME HARD TO PULL. THE CREW STOPPED AND VERIF","IED THE 2ND LOCO WAS LOADING PROPERLY, AND AFTER DETERMINING IT WAS, THE CONDUCTOR WALKED THE TRAIN","AND FOUND THE REAR 10 CARS DERAILED.","","","","","","","","","","","",0,40.751667,-86.386667,2,3,"","","","BRINGHURST"
25,10,"UP","1025NC002",NA,NA,"","",25,10,"UP","1025NC002",NA,"",25,10,1,8,0,"PM",1,0,0,0,0,NA,"SPARKS","244.49",32,66,4,2,2,"E","YSP2",3,"1,386","7","Y","YARD 003","1","",2,"SHQX","070369",29,"N","",NA,0,"",3,0,0,0,0,0,0,0,0,0,4,0,25,0,0,2,0,2,0,0,"24,961","53,640","M501","",0,0,0,0,"M501",2,"1",2,"78,601",NA,"32C031",0,0,0,1,0,0,0,4,1,NA,NA,1,7,NA,"CL",NA,"",NA,"441",NA,2025,0,0,0,0,0,0,"WASHOE",31,0,0,NA,"N","2055",1,"YSP22R-01 PULLED CARS OUT OF THE WEST END OF TK8, PULLED UP THE WEST END AND STOPPED CLEAR OF THE 3","SWITCH. FOREMAN LINED THE TK3 SWITCH WITH EQUIPMENT STOPPED, THEN REALIZED THE EQUIPMENT WAS MOVING","EASTWARD. THE CARS DISCONNECTED FROM THE CUT DUE TO A TRESPASSER OPERATING THE PIN LIFTER AND STARTE","D ROLLING FREELY FROM THE WEST END OF TK 3 TO EAST END OF TK3 EVENTUALLY ROLLING OUT ON THE EAST END","PASSED THE SIGNAL AT S245 AND DERAILING.","","","","","","","","","","",1,39.530348,-119.742328,2,5,"K","","","ROSEVILLE SUB"
25,10,"MNCW","86516",NA,NA,"","",25,10,"MNCW","86516",NA,"",25,10,13,5,48,"AM",9,0,0,0,0,NA,"PHILLIPSTOWN","44.7",36,53,1,3,60,"E","2817",1,"0","3","Y","TRACK 1","3","7.88",1,"MNCW","000001",1,"N","",NA,0,"",1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,"20,000","4,473","M404","M103",0,0,0,0,"M404",1,"3",60,"24,473",NA,"36C119",0,0,0,1,0,1,0,1,25,1,26,1,1,NA,"3",NA,"",NA,"66",NA,2025,0,0,0,0,0,0,"WESTCHESTER",119,NA,NA,NA,"Y","667",1,"TRAIN 2817 STRUCK A BOULDER ON TRACK 1 BETWEEN MP 44.7 AND MP 44.8","","","","","","","","","","","","","","",0,41.315219,-73.976784,1,1,"J","","","MNR  HUDSON LINE"
25,10,"CSX","000227499",NA,NA,"","",25,10,"CSX","000227499",NA,"",25,10,1,7,30,"PM",12,0,0,0,0,NA,"CINCINNATI","0110.0",39,75,3,1,3,"E","",2,"0","6","N","C07","1","0000.0",2,"PROX","034632",1,"N","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"24,900","0","H307","H702",0,0,0,0,"H307",2,"1",3,"24,900",NA,"39C061",0,0,0,0,0,0,0,NA,NA,NA,NA,3,2,NA,"1",NA,"",NA,"227",NA,2025,0,0,0,0,0,0,"HAMILTON",61,NA,NA,NA,"N","70",0,"EE WAS UTILIZING A SHUTTLE WAGON TO SHOVE A CAR IN FROM C01 TO C07 OUT OF THE SHOP AND WASNT PROTECT","ING HIS SHOVE. A CAR IN C06 WAS FOULING C07. HIS ABSENCE IN PROTECTING THE LEADING END OF THE MOVEME","NT RESULTED IN A SIDESWIPE.","","","","","","","","","","","","",0,39.149507,-84.544044,2,5,"","","","CINCINNATI TERMINAL"
25,10,"CSX","000227499",NA,NA,"","",25,10,"CSX","000227499",NA,"",25,10,1,7,30,"PM",12,0,0,0,0,NA,"CINCINNATI","0110.0",39,75,3,1,0,"E","",2,"0","5","N","C06","1","0000.0",2,"VTGX","588033",1,"N","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0","0","H307","H702",0,0,0,0,"H307",2,"1",3,"24,900",NA,"39C061",0,0,0,0,0,0,0,NA,NA,NA,NA,1,2,NA,"1",NA,"",NA,"227",NA,2025,0,0,0,0,0,0,"HAMILTON",61,NA,NA,NA,"N","50",0,"EE WAS UTILIZING A SHUTTLE WAGON TO SHOVE A CAR IN FROM C01 TO C07 OUT OF THE SHOP AND WASNT PROTECT","ING HIS SHOVE. A CAR IN C06 WAS FOULING C07. HIS ABSENCE IN PROTECTING THE LEADING END OF THE MOVEME","NT RESULTED IN A SIDESWIPE.","","","","","","","","","","","","",0,39.149507,-84.544044,2,5,"","","","CINCINNATI TERMINAL"
25,10,"MBTA","2650",NA,NA,"","",25,10,"MBTA","2650",NA,"",25,10,31,5,10,"AM",9,0,0,0,0,NA,"WELLESLEY","15.2",25,57,1,3,31,"R","502",3,"0","B","Y","2","4","8.2",1,"MBTA","001854",1,"Y","",NA,0,"",1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,"45,714","0","M404","",0,0,0,0,"M404",1,"4",31,"45,714",NA,"25C021",0,0,0,2,0,1,1,1,56,1,56,1,1,NA,"3",NA,"",NA,"189",NA,2025,0,0,0,0,0,0,"NORFOLK",21,NA,NA,NA,"Y","490",1,"TRAIN 502 TRAVELING EAST ON THE WML WAS APPROACHING THE STATION WHEN THE CREW OBSERVED A TREE OBSTRU","CTING THE NO. 1 TRACK INITIATED AN EMERGENCY BRAKE APPLICATION BUT STILL STRUCK THE TREE.","","","","","","","","","","","","","",0,42.296324,-71.302973,1,1,"A","B","J","SYSTEM"
25,10,"CSX","000227492",NA,NA,"","",25,10,"CSX","000227492",NA,"",25,10,5,6,33,"AM",13,2,2,0,0,NA,"CINCINNATI","0110.0",39,60,1,1,9,"E","Y392",1,"0","7","Y","QUEENSGATE YARD","1","0000.0",2,"CCLX","000827",19,"N","",NA,0,"",1,0,0,0,0,0,0,0,0,0,16,0,19,0,0,2,0,5,0,0,"137,985","3,059","H702","H307",0,0,0,0,"H702",2,"1",9,"141,044",NA,"39C061",0,0,0,1,0,1,0,7,33,7,33,1,2,NA,"1",NA,"",NA,"210",NA,2025,0,0,0,0,0,0,"HAMILTON",61,0,0,NA,"N","2936",1,"Y39204 WAS PULLING OUT OF THE BOWL WHEN THE LEADING END RAN THOUGH THE PIVOT SWITCH. ONCE THE REVERS","E MOVE WAS MADE THE CARS DID NOT NEGOTIATE THE PROPER ROUTE DUE TO RUN THROUGH SWITCH RESULTING IN D","ERAILMENT.","","","","","","","","","","","","",3,39.149507,-84.544044,2,5,"","","","CINCINNATI TERMINAL"
25,10,"UP","1025HO030",NA,NA,"","",25,10,"UP","1025HO030",NA,"",25,10,19,12,43,"AM",1,0,0,0,0,NA,"HOUSTON","356",48,79,4,2,8,"E","YEW3",3,"8,718","7","Y","YARD 095","1","",2,"UPY","000310",1,"N","",NA,0,"",3,0,0,0,0,1,0,0,0,0,60,0,15,0,0,0,0,0,0,0,"3,438","13,860","H703","",0,0,0,0,"H703",2,"1",8,"17,298",NA,"48C201",0,0,0,1,0,0,0,2,13,NA,NA,1,5,NA,"CL",NA,"",NA,"223",NA,2025,0,0,0,0,0,0,"HARRIS",201,NA,NA,NA,"N","4578",1,"WHILE DRAGGING THROUGH THE 94A-95 CROSSOVER, THE UPY310 LEADING SET OF TRUCKS WENT THROUGH THE CROSS","OVER AS INTENDED, BUT THE REAR SET OF TRUCKS WENT DOWN STRAIGHT TRACK, CAUSING A SINGLE ENGINE DERAI","LMENT ON THE YEW33R-18.","","","","","","","","","","","","",1,29.804925,-95.275248,2,5,"K","","","HOUSTON SUB"
25,10,"NOPB","NOPB0115F",NA,NA,"","",25,10,"NOPB","NOPB0115F",NA,"",25,10,24,8,50,"PM",5,0,0,0,0,NA,"NEW ORLEANS","13.5",22,80,3,1,5,"R","PB 2",3,"2,344","6","Y","803","1","000000",2,"TXMX","450647",4,"Y","",NA,0,"",1,0,0,0,0,0,0,0,0,0,15,0,3,0,18,0,0,0,0,0,"0","0","H318","",0,0,0,0,"H318",2,"1",5,"30,000",NA,"22C071",0,0,0,1,0,1,1,6,30,6,30,3,5,NA,"3",NA,"",NA,"313",NA,2025,0,0,0,0,0,0,"ORLEANS",71,0,0,NA,"N","1355",1,"WHILE SWITCHING IN FRANCE YARD, PB204 KICKED RAILCAR INTO TRACK 803 THEN PROCEEDED TO KICK ANOTHER R","AILCAR INTO TRACK 806. THE CAR IN TRACK 803 BEGAN TO ROLL BACK OVER THE CLEARANCE MARK AS THE NEXT R","AILCAR WAS KICKED. THE TWO RAILCARS RAKED EACH OTHER DUE TO THE RAILCAR NOT BEING IN THE CLEAR OF TH","E NEXT TRACK.","","","","","","","","","","","",0,29.99437,-90.02807,2,3,"","","","DOWNTOWN"
